#geyser log 
Sunday,5 Jun 2011,19:6:23,22.54
Sunday,5 Jun 2011,19:6:34,0.15
Sunday,5 Jun 2011,19:6:45,0.15
Sunday,5 Jun 2011,19:6:55,0.57
Sunday,5 Jun 2011,19:7:6,0.57
Sunday,5 Jun 2011,19:7:17,0.79
Sunday,5 Jun 2011,19:7:31,0.96
Sunday,5 Jun 2011,19:7:38,0.79
Sunday,5 Jun 2011,19:7:49,1.65
Sunday,5 Jun 2011,19:7:59,0.15
Sunday,5 Jun 2011,19:8:10,0.57
Sunday,5 Jun 2011,19:8:21,0.57
Sunday,5 Jun 2011,19:8:31,2.06
Sunday,5 Jun 2011,19:8:42,1.56
Sunday,5 Jun 2011,19:8:52,5.46
Sunday,5 Jun 2011,19:9:3,6.33
Sunday,5 Jun 2011,19:9:13,4.49
Sunday,5 Jun 2011,19:9:23,5.08
Sunday,5 Jun 2011,19:9:35,5.44
Sunday,5 Jun 2011,19:9:46,4.62
Sunday,5 Jun 2011,19:9:56,5.35
Sunday,5 Jun 2011,19:10:7,4.75
Sunday,5 Jun 2011,19:10:18,7.82
Sunday,5 Jun 2011,19:10:28,6.06
Sunday,5 Jun 2011,19:10:38,4.75
Sunday,5 Jun 2011,19:10:48,8.80
Sunday,5 Jun 2011,19:10:59,4.96
Sunday,5 Jun 2011,19:11:10,5.69
Sunday,5 Jun 2011,19:11:22,4.98
Sunday,5 Jun 2011,19:11:31,6.41
Sunday,5 Jun 2011,19:11:41,3.79
Sunday,5 Jun 2011,19:11:52,4.50
Sunday,5 Jun 2011,19:12:3,6.87
Sunday,5 Jun 2011,19:12:13,3097.53
Sunday,5 Jun 2011,19:12:23,3079.60
Sunday,5 Jun 2011,19:12:33,3074.39
Sunday,5 Jun 2011,19:12:43,3095.85
Sunday,5 Jun 2011,19:12:54,3080.20
Sunday,5 Jun 2011,19:13:4,3084.12
Sunday,5 Jun 2011,19:13:14,3097.57
Sunday,5 Jun 2011,19:13:24,3065.90
Sunday,5 Jun 2011,19:13:34,3065.25
Sunday,5 Jun 2011,19:13:45,3066.12
Sunday,5 Jun 2011,19:13:55,3100.31
Sunday,5 Jun 2011,19:14:5,3083.02
Sunday,5 Jun 2011,19:14:15,3090.46
Sunday,5 Jun 2011,19:14:25,3091.19
Sunday,5 Jun 2011,19:14:36,3103.89
Sunday,5 Jun 2011,19:14:46,3084.59
Sunday,5 Jun 2011,19:14:56,3090.69
Sunday,5 Jun 2011,19:15:6,3091.48
Sunday,5 Jun 2011,19:15:17,3084.56
Sunday,5 Jun 2011,19:15:27,3090.12
Sunday,5 Jun 2011,19:15:37,3092.04
Sunday,5 Jun 2011,19:15:47,3102.88
Sunday,5 Jun 2011,19:15:57,3089.95
Sunday,5 Jun 2011,19:16:7,3082.83
Sunday,5 Jun 2011,19:16:18,3097.66
Sunday,5 Jun 2011,19:16:28,3081.39
